 "Trigger_Waveform" , "Rise_Time" , "Dwell_Time" , "Fall_Time" , "Echo_Time" , "Final_Rise_Time" , "Max_Voltage_Amplitude" , "Min_Voltage_Amplitude" , "Period" , "Idle_Voltage" , "Amplitude" , "Waveform_Type" , "nozzle" , "Nozzle_Temp" , "Droplet_Ejected" , "Droplet_Visible" , "Droplet_Tail" , "Droplet_Satellites" , "Droplet_T1" , "Droplet_T2" , "Droplet_Diameter" , "Droplet_Velocity" , "Droplet_Distance_Traveled" , "Ink" ,
 "TR-8" , "2" , "20" , "4" , "20" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-7" , "2" , "20" , "4" , "20" , "2" , "20" , "-20" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-9" , "2" , "40" , "4" , "40" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-17" , "2" , "80" , "4" , "80" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-11" , "2" , "40" , "4" , "40" , "2" , "40" , "-40" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "115.27" ,  ,  , "80 Glycerol" ,
 "TR-21" , "2" , "80" , "4" , "80" , "2" , "60" , "-60" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "115.27" ,  ,  , "80 Glycerol" ,
 "TR-22" , "2" , "80" , "4" , "80" , "2" , "70" , "-70" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "115.27" ,  ,  , "80 Glycerol" ,
 "TR-18" , "2" , "80" , "4" , "80" , "2" , "20" , "-20" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "115.67" ,  ,  , "80 Glycerol" ,
 "TR-6" , "2" , "20" , "4" , "20" , "2" , "40" , "-40" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "116.47" ,  ,  , "80 Glycerol" ,
 "TR-5" , "2" , "20" , "4" , "20" , "2" , "90" , "-90" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "116.47" ,  ,  , "80 Glycerol" ,
 "TR-10" , "2" , "40" , "4" , "40" , "2" , "20" , "-20" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "116.47" ,  ,  , "80 Glycerol" ,
 "TR-12" , "2" , "40" , "4" , "40" , "2" , "50" , "-50" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "118.1" ,  ,  , "80 Glycerol" ,
 "TR-4" , "2" , "20" , "4" , "20" , "2" , "80" , "-80" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "126.18" ,  ,  , "80 Glycerol" ,
 "TR-13" , "2" , "40" , "4" , "40" , "2" , "60" , "-60" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "126.18" ,  ,  , "80 Glycerol" ,
 "TR-3" , "2" , "20" , "4" , "20" , "2" , "70" , "-70" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "128.61" ,  ,  , "80 Glycerol" ,
 "TR-24" , "2" , "80" , "4" , "80" , "2" , "90" , "-90" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "132.25" ,  ,  , "80 Glycerol" ,
 "TR-23" , "2" , "80" , "4" , "80" , "2" , "80" , "-80" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "134.68" ,  ,  , "80 Glycerol" ,
 "TR-15" , "2" , "40" , "4" , "40" , "2" , "80" , "-80" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "137.11" ,  ,  , "80 Glycerol" ,
 "TR-19" , "2" , "80" , "4" , "80" , "2" , "40" , "-40" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "138.32" ,  ,  , "80 Glycerol" ,
 "TR-20" , "2" , "80" , "4" , "80" , "2" , "50" , "-50" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "152.88" ,  ,  , "80 Glycerol" ,
 "TR-14" , "2" , "40" , "4" , "40" , "2" , "70" , "-70" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "173.1" ,  ,  , "80 Glycerol" ,
 "TR-2" , "2" , "20" , "4" , "20" , "2" , "60" , "-60" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "95.85" ,  ,  , "80 Glycerol" ,
 "TR-1" , "2" , "20" , "4" , "20" , "2" , "50" , "-50" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "99.49" ,  ,  , "80 Glycerol" ,
 "TR-95" , "2" , "10" , "2" ,  ,  , "10" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-96" , "2" , "10" , "2" ,  ,  , "20" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-97" , "2" , "10" , "2" ,  ,  , "30" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-77" , "2" , "20" , "2" ,  ,  , "10" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-78" , "2" , "20" , "2" ,  ,  , "20" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-79" , "2" , "20" , "2" ,  ,  , "30" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-86" , "2" , "40" , "2" ,  ,  , "10" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-87" , "2" , "40" , "2" ,  ,  , "20" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-88" , "2" , "40" , "2" ,  ,  , "30" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-91" , "2" , "40" , "2" ,  ,  , "60" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "113.38" ,  ,  , "80 Glycerol" ,
 "TR-93" , "2" , "40" , "2" ,  ,  , "80" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "113.77" ,  ,  , "80 Glycerol" ,
 "TR-100" , "2" , "10" , "2" ,  ,  , "60" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "114.17" ,  ,  , "80 Glycerol" ,
 "TR-81" , "2" , "20" , "2" ,  ,  , "50" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "114.17" ,  ,  , "80 Glycerol" ,
 "TR-98" , "2" , "10" , "2" ,  ,  , "40" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "114.37" ,  ,  , "80 Glycerol" ,
 "TR-99" , "2" , "10" , "2" ,  ,  , "50" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "114.37" ,  ,  , "80 Glycerol" ,
 "TR-92" , "2" , "40" , "2" ,  ,  , "70" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "114.97" ,  ,  , "80 Glycerol" ,
 "TR-89" , "2" , "40" , "2" ,  ,  , "40" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "115.77" ,  ,  , "80 Glycerol" ,
 "TR-90" , "2" , "40" , "2" ,  ,  , "50" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "118.17" ,  ,  , "80 Glycerol" ,
 "TR-94" , "2" , "40" , "2" ,  ,  , "90" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "118.17" ,  ,  , "80 Glycerol" ,
 "TR-101" , "2" , "10" , "2" ,  ,  , "70" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "133.34" ,  ,  , "80 Glycerol" ,
 "TR-80" , "2" , "20" , "2" ,  ,  , "40" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "94.61" ,  ,  , "80 Glycerol" ,
 "TR-114" , "2" , "10" , "4" , "10" , "2" , "20" , "-10" ,  ,  ,  , "Unsymmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-104" , "2" , "20" , "4" , "20" , "2" , "20" , "-10" ,  ,  ,  , "Unsymmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "80 Glycerol" ,
 "TR-115" , "2" , "10" , "4" , "10" , "2" , "40" , "-20" ,  ,  ,  , "Unsymmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "114.37" ,  ,  , "80 Glycerol" ,
 "TR-116" , "2" , "10" , "4" , "10" , "2" , "60" , "-30" ,  ,  ,  , "Unsymmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "132.94" ,  ,  , "80 Glycerol" ,
 "TR-105" , "2" , "20" , "4" , "20" , "2" , "40" , "-20" ,  ,  ,  , "Unsymmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "134.13" ,  ,  , "80 Glycerol" ,
 "TR-109" , "2" , "40" , "4" , "40" , "2" , "20" , "-10" ,  ,  ,  , "Unsymmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "149.7" ,  ,  , "80 Glycerol" ,
 "TR-110" , "2" , "40" , "4" , "40" , "2" , "40" , "-20" ,  ,  ,  , "Unsymmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "149.7" ,  ,  , "80 Glycerol" ,
 "TR-33" ,  ,  ,  ,  ,  , "10" , "-10" , "100" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-50" ,  ,  ,  ,  ,  , "10" , "-10" , "125" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-68" ,  ,  ,  ,  ,  , "10" , "-10" , "200" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-41" ,  ,  ,  ,  ,  , "10" , "-10" , "50" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-59" ,  ,  ,  ,  ,  , "10" , "-10" , "75" , "0" , "10" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-51" ,  ,  ,  ,  ,  , "20" , "-20" , "125" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-69" ,  ,  ,  ,  ,  , "20" , "-20" , "200" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-42" ,  ,  ,  ,  ,  , "20" , "-20" , "50" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-60" ,  ,  ,  ,  ,  , "20" , "-20" , "75" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-34" ,  ,  ,  ,  ,  , "20" , "-20" , "100" , "0" , "20" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "70.46" ,  ,  , "DI Water" ,
 "TR-52" ,  ,  ,  ,  ,  , "30" , "-30" , "125" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-43" ,  ,  ,  ,  ,  , "30" , "-30" , "50" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-61" ,  ,  ,  ,  ,  , "30" , "-30" , "75" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-70" ,  ,  ,  ,  ,  , "30" , "-30" , "200" , "0" , "30" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "93.95" ,  ,  , "DI Water" ,
 "TR-44" ,  ,  ,  ,  ,  , "40" , "-40" , "50" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-62" ,  ,  ,  ,  ,  , "40" , "-40" , "75" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-71" ,  ,  ,  ,  ,  , "40" , "-40" , "200" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "112.32" ,  ,  , "DI Water" ,
 "TR-53" ,  ,  ,  ,  ,  , "40" , "-40" , "125" , "0" , "40" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "88.08" ,  ,  , "DI Water" ,
 "TR-45" ,  ,  ,  ,  ,  , "50" , "-50" , "50" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-63" ,  ,  ,  ,  ,  , "50" , "-50" , "75" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-72" ,  ,  ,  ,  ,  , "50" , "-50" , "200" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "110.1" ,  ,  , "DI Water" ,
 "TR-54" ,  ,  ,  ,  ,  , "50" , "-50" , "125" , "0" , "50" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "76.39" ,  ,  , "DI Water" ,
 "TR-46" ,  ,  ,  ,  ,  , "60" , "-60" , "50" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-64" ,  ,  ,  ,  ,  , "60" , "-60" , "75" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-73" ,  ,  ,  ,  ,  , "60" , "-60" , "200" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "101.3" ,  ,  , "DI Water" ,
 "TR-55" ,  ,  ,  ,  ,  , "60" , "-60" , "125" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "96.88" ,  ,  , "DI Water" ,
 "TR-47" ,  ,  ,  ,  ,  , "70" , "-70" , "50" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-74" ,  ,  ,  ,  ,  , "70" , "-70" , "200" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "105.71" ,  ,  , "DI Water" ,
 "TR-65" ,  ,  ,  ,  ,  , "70" , "-70" , "75" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "80.74" ,  ,  , "DI Water" ,
 "TR-48" ,  ,  ,  ,  ,  , "80" , "-80" , "50" , "0" , "80" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-66" ,  ,  ,  ,  ,  , "80" , "-80" , "75" , "0" , "80" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "79.3" ,  ,  , "DI Water" ,
 "TR-49" ,  ,  ,  ,  ,  , "90" , "-90" , "50" , "0" , "90" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "86.62" ,  ,  , "DI Water" ,
 "TR-67" ,  ,  ,  ,  ,  , "90" , "-90" , "75" , "0" , "90" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "98.42" ,  ,  , "DI Water" ,
 "TR-25" , "2" , "10" , "4" , "10" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-17" , "2" , "80" , "4" , "80" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-8" , "2" , "20" , "4" , "20" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "71.85" ,  ,  , "DI Water" ,
 "TR-9" , "2" , "40" , "4" , "40" , "2" , "10" , "-10" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "75.98" ,  ,  , "DI Water" ,
 "TR-7" , "2" , "20" , "4" , "20" , "2" , "20" , "-20" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "85.88" ,  ,  , "DI Water" ,
 "TR-26" , "2" , "10" , "4" , "10" , "2" , "20" , "-20" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "90.28" ,  ,  , "DI Water" ,
 "TR-10" , "2" , "40" , "4" , "40" , "2" , "20" , "-20" ,  ,  ,  , "Symmetric Bipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "93.21" ,  ,  , "DI Water" ,
 "TR-95" , "2" , "10" , "2" ,  ,  , "10" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-77" , "2" , "20" , "2" ,  ,  , "10" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-78" , "2" , "20" , "2" ,  ,  , "20" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "false" , "false" , "false" ,  ,  ,  ,  ,  , "DI Water" ,
 "TR-87" , "2" , "40" , "2" ,  ,  , "20" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "105.7" ,  ,  , "DI Water" ,
 "TR-90" , "2" , "40" , "2" ,  ,  , "50" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "125.6" ,  ,  , "DI Water" ,
 "TR-88" , "2" , "40" , "2" ,  ,  , "30" , "0" ,  ,  ,  , "Unipolar Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "26.0" , "false" , "true" , "false" , "false" ,  ,  , "137.8" ,  ,  , "DI Water" ,
